id,enumerator_id,survey_date,duration_minutes,respondent_age,household_size,monthly_income,monthly_expenditure,asset_count,currently_working,education_level,work_sector
R00421,E02,2025-04-22,31,32,8,974,2582,9,1,1,services
R00422,E02,2025-04-22,30,56,3,976,1081,3,1,3,services
R00423,E02,2025-04-22,37,32,1,,419,3,0,4,
R00424,E02,2025-04-22,30,24,8,1545,1193,0,1,1,agriculture
R00425,E02,2025-04-22,40,47,6,801,703,2,1,3,manufacturing
R00426,E02,2025-04-22,48,59,15,1942,1743,6,1,3,agriculture
R00427,E02,2025-04-22,,22,9,1173,1214,4,1,4,agriculture
R00428,E02,2025-04-22,39,36,10,,1235,7,0,3,
R00429,E02,2025-04-22,49,48,2,,2269,5,1,2,manufacturing
R00430,E02,2025-04-22,17,31,4,,,2,1,2,agriculture
R00431,E02,2025-04-23,54,57,7,821,827,5,1,3,agriculture
R00432,E02,2025-04-23,32,36,8,,1401,5,0,2,
R00433,E02,2025-04-23,27,46,4,,1832,5,0,1,
R00434,E02,2025-04-23,43,44,8,988,,2,1,3,agriculture
R00435,E02,2025-04-23,54,48,10,714,920,2,1,3,services
R00436,E02,2025-04-23,32,20,4,1362,1129,4,1,2,manufacturing
R00437,E02,2025-04-23,40,30,4,1426,1368,2,1,4,agriculture
R00438,E02,2025-04-23,28,44,5,1971,1590,9,1,1,agriculture
R00439,E02,2025-04-23,37,51,11,,916,,0,2,
R00440,E02,2025-04-23,46,38,3,739,695,1,1,4,services
R00441,E02,2025-04-24,24,26,4,1140,1042,4,1,3,services
R00442,E02,2025-04-24,48,66,6,,889,6,0,1,
R00443,E02,2025-04-24,25,51,4,,2580,3,0,2,
R00444,E02,2025-04-24,26,31,6,1155,1096,5,1,1,agriculture
R00445,E02,2025-04-24,35,33,9,,2093,8,1,4,government
R00446,E02,2025-04-24,26,30,4,2904,1367,3,1,4,services
R00447,E02,2025-04-24,45,39,4,2352,1381,4,1,1,services
R00448,E02,2025-04-24,40,71,5,1247,1203,3,1,3,retail
R00449,E02,2025-04-24,47,50,5,1738,1436,7,1,3,agriculture
R00450,E02,2025-04-24,38,40,2,666,504,5,1,1,agriculture
R00451,E02,2025-04-25,41,36,6,1577,1425,6,1,2,manufacturing
R00452,E02,2025-04-25,41,23,5,,908,1,0,3,
R00453,E02,2025-04-25,47,56,5,485,459,5,1,1,government
R00454,E02,2025-04-25,61,62,4,,1314,2,0,2,
R00455,E02,2025-04-25,25,65,6,1078,885,3,1,2,retail
R00456,E02,2025-04-25,55,48,6,658,716,0,1,3,agriculture
R00457,E02,2025-04-25,39,36,8,811,678,3,1,1,government
R00458,E02,2025-04-25,35,37,4,1255,,6,1,1,services
R00459,E02,2025-04-25,40,53,9,1064,956,2,1,4,government
R00460,E02,2025-04-25,11,45,2,1135,937,3,1,4,agriculture
R00461,E02,2025-04-25,30,22,4,,,,0,2,
R00462,E02,2025-04-26,43,49,3,,939,7,0,4,
R00463,E02,2025-04-26,35,27,8,,1120,7,0,3,
R00464,E02,2025-04-26,34,29,9,,,6,1,1,manufacturing
R00465,E02,2025-04-26,29,55,4,,712,5,1,4,retail
R00466,E02,2025-04-26,25,43,7,1103,967,0,1,3,services
R00467,E02,2025-04-26,51,60,4,975,1020,3,1,2,agriculture
R00468,E02,2025-04-26,25,53,4,2076,1712,5,1,1,retail
R00469,E02,2025-04-26,24,21,10,833,730,4,1,3,services
R00470,E02,2025-04-26,44,42,6,,2345,,0,2,
R00471,E02,2025-04-26,,37,10,835,691,4,1,2,services
R00472,E02,2025-04-26,32,34,5,997,714,3,1,2,agriculture
R00473,E02,2025-04-27,30,43,3,825,703,6,1,4,government
R00474,E02,2025-04-27,21,41,7,,1080,5,0,4,
R00475,E02,2025-04-27,50,25,8,2684,2446,9,1,3,services
R00476,E02,2025-04-27,22,47,5,1296,1312,3,1,1,government
R00477,E02,2025-04-27,23,66,7,1220,1163,3,1,3,services
R00478,E02,2025-04-27,33,44,9,,1095,5,1,3,retail
R00479,E02,2025-04-27,24,52,8,1102,579,2,1,4,government
R00480,E02,2025-04-28,47,50,6,810,545,3,1,3,services
R00481,E02,2025-04-28,12,46,6,1294,1142,2,1,1,retail
,E02,2025-04-28,20,36,5,976,901,1,1,4,government
R00483,E02,2025-04-28,29,19,4,1330,1155,5,1,1,government
R00484,E02,2025-04-28,24,27,6,,1125,2,0,2,
R00485,E02,2025-04-28,38,22,6,1692,15428,7,1,4,retail
R00486,E02,2025-04-28,44,41,5,1071,1311,3,1,1,government
R00487,E02,2025-04-29,37,27,2,793,847,1,1,3,agriculture
R00488,E02,2025-04-29,33,27,4,2178,7334,6,1,2,agriculture
R00489,E02,2025-04-29,36,,6,1363,1463,4,1,4,government
R00490,E02,2025-04-29,34,45,5,1088,1154,3,1,2,services
R00491,E02,2025-04-29,37,59,6,1065,828,4,1,3,government
R00492,E02,2025-04-29,45,34,7,1176,1388,1,1,3,retail
R00493,E02,2025-04-29,56,30,5,672,735,1,1,3,agriculture
R00494,E02,2025-04-29,41,40,5,873,1013,2,1,4,services
R00495,E02,2025-04-29,42,40,5,951,739,2,1,2,services
R00496,E02,2025-04-29,47,50,6,708,552,4,1,2,services
R00497,E02,2025-04-30,20,51,10,,750,6,1,4,manufacturing
R00498,E02,2025-04-30,32,44,11,1655,1558,7,1,1,services
R00499,E02,2025-04-30,36,28,9,1047,,3,1,3,manufacturing
R00500,E02,,29,34,5,,1718,3,1,1,government
R00501,E02,2025-04-30,42,46,9,3028,2913,1,1,1,services
R00502,E02,2025-04-30,43,62,5,1626,1162,9,1,2,services
R00503,E02,2025-04-30,267,41,6,,1609,6,0,4,
R00504,E02,2025-04-30,36,48,4,1082,652,5,1,2,manufacturing
R00505,E02,2025-04-30,28,42,3,1059,,0,1,1,retail
R02923,E03,,39,18,7,,,7,0,1,
R04555,E03,2025-04-01,48,38,7,517,548,2,1,2,retail
R04474,E03,2025-04-01,31,30,8,,,7,1,2,manufacturing
R04817,E03,2025-04-01,4,20,7,,,3,0,2,
R03411,E03,2025-04-01,31,64,10,,,5,0,1,
R04498,E03,2025-04-01,,49,7,520,,3,1,2,government
R04357,E03,2025-04-01,25,31,4,1249,,0,1,4,manufacturing
R02487,E03,2025-04-01,32,25,6,,,2,1,3,government
R01346,E03,2025-04-01,28,22,5,,,4,0,2,
R00583,E03,2025-04-01,44,18,6,,,4,1,4,government
R00516,E03,2025-04-01,35,14,4,,953,6,0,4,
R00517,E03,2025-04-01,,34,6,,,1,1,4,manufacturing
R00518,E03,2025-04-02,24,40,2,,,,0,2,
R00519,E03,2025-04-02,40,32,7,,667,10,0,1,
R00520,E03,2025-04-02,8,55,3,1553,,,1,3,retail
R00521,E03,2025-04-02,32,53,9,,,4,0,1,
R00522,E03,2025-04-02,48,48,5,,,2,1,2,services
R00523,E03,2025-04-02,36,35,7,1774,,,1,2,government
R00524,E03,2025-04-03,32,,4,1367,,7,1,2,government
R00525,E03,,51,36,6,,,,0,1,
R00526,E03,2025-04-03,44,28,3,1279,,3,1,4,retail
R00527,E03,,31,42,12,,,3,1,4,agriculture
R00528,E03,2025-04-03,36,35,5,,,4,1,1,services
R00529,E03,2025-04-03,37,35,5,,1419,3,0,3,
R00530,E03,2025-04-03,26,18,2,,,1,0,2,
R00531,E03,2025-04-04,37,64,6,1121,,3,1,4,manufacturing
R00532,E03,2025-04-04,38,18,8,,727,4,0,4,
R00533,E03,2025-04-04,,39,11,1392,1385,,1,1,agriculture
R00534,E03,2025-04-04,,21,7,,,4,1,2,manufacturing
R00535,E03,2025-04-04,41,44,10,,,,1,4,agriculture
R00536,E03,2025-04-04,33,35,9,,,2,0,2,
R00537,E03,2025-04-04,39,,7,575,,3,1,1,manufacturing
R00538,E03,2025-04-04,30,45,4,852,,0,1,4,agriculture
R00539,E03,2025-04-04,32,42,6,,852,6,1,4,retail
R00540,E03,2025-04-04,2,28,4,,32131,2,1,2,manufacturing
R00541,E03,2025-04-04,14,30,3,,921,4,1,1,retail
R00542,E03,2025-04-04,32,45,5,,,3,1,4,manufacturing
R00543,E03,2025-04-05,27,30,3,,,,1,1,retail
R00544,E03,2025-04-05,43,,9,,,2,0,1,
R00545,E03,2025-04-05,50,54,6,,1353,,0,1,
R00546,E03,2025-04-05,36,38,6,977,,4,1,4,agriculture
R00547,E03,2025-04-05,31,19,6,,,7,1,3,services
R00548,E03,2025-04-05,43,31,7,,1993,7,0,3,
R00549,E03,2025-04-05,44,54,8,,,,0,3,
R00550,E03,2025-04-05,33,35,5,,,5,1,1,retail
R00551,E03,2025-04-05,29,45,7,,1709,4,0,3,
R00552,E03,2025-04-06,,43,3,2286,1545,3,1,3,retail
R00553,E03,2025-04-06,35,33,8,,,,1,2,government
R00554,E03,,44,47,8,,1173,,0,4,agriculture
R00555,E03,2025-04-06,26,49,4,,1052,2,1,2,agriculture
R00556,E03,2025-04-06,,37,4,,,,0,4,
R00557,E03,2025-04-06,40,40,9,,,5,1,2,agriculture
R00558,E03,2025-04-06,35,21,3,,536,4,0,1,
R00559,E03,2025-04-06,,47,6,818,,1,1,3,retail
R00560,E03,2025-04-07,30,18,5,,835,4,1,4,services
R00561,E03,2025-04-07,32,62,6,1479,,6,1,2,services
R00562,E03,2025-04-07,22,28,6,1097,934,3,1,1,services
R00563,E03,2025-04-07,,43,6,,,3,1,3,government
R00564,E03,2025-04-07,38,65,5,,863,0,0,4,
R00565,E03,2025-04-07,39,30,3,,,7,0,4,
R00566,E03,2025-04-07,25,56,8,1078,,3,1,2,government
R00567,E03,,30,55,3,537,,2,1,3,retail
R00568,E03,2025-04-07,43,18,11,1484,1157,1,1,1,government
R00569,E03,2025-04-07,,24,7,1070,,4,1,2,retail
R00570,E03,2025-04-08,41,42,3,,,2,1,1,agriculture
R00571,E03,2025-04-08,45,72,5,1946,1937,3,1,3,services
R00572,E03,2025-04-08,36,,8,1187,,6,1,4,manufacturing
R00573,E03,2025-04-08,41,50,1,1006,,5,1,3,government
R00574,E03,2025-04-08,40,41,4,,761,2,1,3,retail
R00575,E03,2025-04-08,30,37,6,,765,2,0,3,
R00576,E03,2025-04-08,50,24,9,,,,1,1,agriculture
R00577,E03,2025-04-08,,39,7,1917,,,1,4,services
R00578,E03,2025-04-08,,31,8,,2371,,1,2,agriculture
R00579,E03,2025-04-08,41,45,8,,,5,1,4,agriculture
R00580,E03,2025-04-09,35,49,3,469,344,,1,2,services
R00581,E03,2025-04-09,35,,10,,,4,1,1,retail
R00582,E03,2025-04-09,31,54,5,,,6,1,4,services
R00583,E03,2025-04-09,28,37,1,,,6,1,1,retail
R00584,E03,2025-04-09,24,25,11,,,4,1,3,government
R00585,E03,2025-04-09,49,31,6,,931,2,1,3,manufacturing
R00586,E03,2025-04-09,8,32,2,,938,,0,1,
R00587,E03,2025-04-09,30,49,3,,,4,0,4,
R00588,E03,2025-04-09,,48,5,,,,1,1,services
R00589,E03,2025-04-09,47,43,7,,1772,5,0,4,
R00590,E03,2025-04-09,329,22,4,,,2,1,3,government
R00591,E03,2025-04-09,46,58,3,1814,1164,5,1,2,agriculture
R00592,E03,2025-04-10,40,26,9,,,1,1,4,agriculture
R00593,E03,2025-04-10,23,34,6,,,7,0,3,
R00594,E03,2025-04-10,25,29,7,,,5,1,1,retail
R00595,E03,2025-04-10,0,51,3,1166,1135,5,1,3,manufacturing
R00596,E03,2025-04-10,43,39,4,,,1,0,2,
R00597,E03,2025-04-10,42,19,3,,,,0,2,
R00598,E03,2025-04-10,27,49,2,,,,1,2,manufacturing
R00599,E03,2025-04-10,32,70,9,,,10,1,4,agriculture
R00600,E03,2025-04-10,42,58,5,,,,1,3,government
R00601,E03,2025-04-10,35,39,3,,1323,,0,2,
R00602,E03,2025-04-10,35,31,4,,,4,1,1,agriculture
R00603,E03,2025-04-10,40,31,7,,,7,1,4,retail
R00604,E03,2025-04-10,31,32,2,,1173,0,1,4,retail
R00605,E03,2025-04-10,64,39,5,,,9,1,3,agriculture
R00606,E03,2025-04-10,24,59,4,1621,,,1,3,manufacturing
R00607,E03,2025-04-10,43,52,2,,,6,0,2,
R00608,E03,2025-04-10,42,52,5,1153,,,0,2,
R00609,E03,2025-04-10,44,51,8,,,,1,1,agriculture
R00610,E03,2025-04-11,34,18,9,,27899,2,1,3,manufacturing
R00611,E03,2025-04-11,56,55,9,,778,,1,2,services
R00612,E03,2025-04-11,34,45,4,,482,4,0,3,
R00613,E03,2025-04-11,44,54,5,,1270,7,0,3,
R00614,E03,2025-04-11,38,,8,,511,4,1,3,manufacturing
R00615,E03,2025-04-11,53,36,7,1005,970,4,1,1,retail
R00616,E03,2025-04-11,32,18,7,30865,1074,3,1,2,manufacturing
R00617,E03,2025-04-11,43,32,2,1260,,3,1,3,retail
,E03,2025-04-12,41,32,6,,1008,3,1,1,agriculture
R00619,E03,2025-04-12,31,76,4,,,3,1,3,manufacturing
R00620,E03,2025-04-12,27,35,2,,,3,0,4,
R00621,E03,2025-04-12,32,63,3,973,,2,1,1,government
R00622,E03,2025-04-12,37,35,6,,,,0,3,
,E03,2025-04-12,36,26,7,,,2,1,3,government
R00624,E03,2025-04-12,20,36,5,,839,6,1,4,services
R00625,E03,2025-04-12,22,38,8,547,,,1,1,manufacturing
R00626,E03,2025-04-12,31,,4,,576,3,1,4,government
R00627,E03,2025-04-12,28,18,3,,918,5,1,2,services
R00628,E03,2025-04-12,43,40,6,,,3,0,3,
R00629,E03,2025-04-13,38,,3,,1009,1,0,3,
R00630,E03,2025-04-13,45,21,8,,717,1,0,2,
R00631,E03,2025-04-13,57,52,4,,,3,0,1,
R00632,E03,2025-04-13,43,29,7,1087,984,4,1,4,agriculture
R00633,E03,2025-04-13,33,37,6,1255,,5,1,2,manufacturing
R00634,E03,2025-04-13,32,60,6,,,,1,3,government
R00635,E03,2025-04-13,36,33,4,,,4,0,4,
R00636,E03,2025-04-14,,28,5,,,,1,2,services
R00637,E03,2025-04-14,189,35,8,,734,,0,3,
R00638,E03,2025-04-14,51,21,5,,,,1,2,government
R00639,E03,2025-04-14,36,18,7,,,4,0,4,
R00640,E03,2025-04-14,29,33,4,1501,,,1,3,government
R00641,E03,2025-04-14,47,30,3,,,3,1,4,retail
R00642,E03,2025-04-14,58,30,4,935,,1,1,2,manufacturing
R00643,E03,2025-04-14,44,35,5,,1826,,1,1,agriculture
R00644,E03,2025-04-14,5,14,4,971,,2,1,4,services
R00645,E03,2025-04-14,43,29,5,,,8,1,1,government
R00646,E03,2025-04-14,39,66,5,,,4,1,3,services
R00647,E03,2025-04-15,47,48,6,,,9,0,3,
R00648,E03,2025-04-15,51,29,8,,,,1,1,retail
R00649,E03,2025-04-15,42,59,5,1970,,4,1,3,retail
R00650,E03,2025-04-15,24,55,3,1648,1117,6,1,4,retail
R00651,E03,2025-04-15,48,42,10,961,,,1,3,retail
R00652,E03,2025-04-15,45,56,8,1304,1170,,1,1,manufacturing
R00653,E03,2025-04-15,37,34,1,1381,,,0,4,
R00654,E03,2025-04-15,-1,18,2,,644,2,1,3,retail
R00655,E03,2025-04-15,50,26,10,,,5,0,2,
R00656,E03,2025-04-15,32,18,7,,,,1,4,retail
R00657,E03,2025-04-16,,50,7,,922,2,1,1,manufacturing
R00658,E03,2025-04-16,37,42,7,,621,,0,4,
R00659,E03,2025-04-16,,29,5,1159,,2,1,2,retail
R00660,E03,2025-04-16,39,23,9,,,4,0,2,
R00661,E03,2025-04-16,28,27,4,,,,1,3,manufacturing
R00662,E03,2025-04-16,23,31,2,1204,1217,,1,3,retail
R00663,E03,2025-04-16,31,35,2,3053,,,1,4,retail
R00664,E03,2025-04-16,36,18,3,,,4,1,1,services
R00665,E03,2025-04-16,39,18,6,,,6,1,1,government
R00666,E03,2025-04-16,16,37,8,617,,,1,1,retail
R00667,E03,2025-04-16,24,39,3,,739,5,1,2,agriculture
R00668,E03,2025-04-16,,34,2,807,,3,1,2,retail
R00669,E03,2025-04-16,40,31,9,,859,,1,4,manufacturing
R00670,E03,2025-04-17,,28,2,,699,5,0,2,
R00671,E03,2025-04-17,33,26,3,958,,6,1,1,manufacturing
R00672,E03,2025-04-17,23,44,2,,498,6,1,3,government
R00673,E03,2025-04-17,38,25,7,,765,1,1,2,government
R00674,E03,2025-04-17,33,33,10,,,5,1,4,agriculture
R00675,E03,2025-04-17,33,36,3,,1108,,0,2,
R00676,E03,2025-04-17,37,49,6,1975,2430,2,1,4,retail
R00677,E03,2025-04-17,235,20,6,3851,,9,1,2,government
R00678,E03,2025-04-18,37,49,3,,,4,0,3,
R00679,E03,2025-04-18,50,21,6,1143,,3,1,3,retail
R00680,E03,2025-04-18,32,39,6,,,,1,2,services
R00681,E03,2025-04-18,42,42,8,,,,1,2,services
R00682,E03,2025-04-18,39,50,7,,,,0,2,
R00683,E03,2025-04-18,45,40,3,,2055,5,1,4,services
R00684,E03,2025-04-18,32,29,5,,,6,1,3,services
R00685,E03,2025-04-18,17,43,2,,958,1,1,4,government
R00686,E03,2025-04-18,38,39,11,,822,1,0,2,
R00687,E03,2025-04-18,29,18,9,,,,1,3,agriculture
R00688,E03,2025-04-18,45,18,3,,,1,1,4,services
R00689,E03,2025-04-18,,18,8,,1344,,0,2,
R00690,E03,2025-04-19,27,29,4,,,3,1,3,retail
R00691,E03,2025-04-19,45,49,8,,,4,1,2,agriculture
R00692,E03,2025-04-19,44,,5,,,,1,2,manufacturing
R00693,E03,2025-04-19,23,54,7,,,3,1,2,manufacturing
R00694,E03,2025-04-19,50,38,3,1014,,1,1,4,services
R00695,E03,2025-04-19,38,26,7,,,,0,1,
R00696,E03,2025-04-19,29,41,3,1679,,5,1,2,agriculture
R00697,E03,2025-04-19,37,29,5,,1091,4,0,2,
R00698,E03,2025-04-19,23,63,3,,1347,6,1,4,government
R00699,E03,2025-04-19,31,27,3,988,,5,1,3,services
R00700,E03,2025-04-19,34,41,8,1605,,,1,1,agriculture
R00701,E03,2025-04-19,36,39,7,964,1110,5,1,2,retail
R00702,E03,2025-04-19,53,55,8,,,1,0,1,services
R00703,E03,2025-04-19,25,38,6,,,5,0,2,
R00704,E03,2025-04-19,24,55,7,,,34,1,2,agriculture
R00705,E03,2025-04-20,34,27,5,,1406,,0,4,
R00706,E03,2025-04-20,37,50,2,,,4,0,2,
R00707,E03,2025-04-20,44,18,4,,,4,0,3,
R00708,E03,2025-04-20,47,52,5,,,,0,1,
R00709,E03,2025-04-20,43,27,7,,1449,,1,1,services
R00710,E03,2025-04-20,27,48,4,,,5,1,4,manufacturing
R00711,E03,2025-04-20,28,41,7,2913,,3,0,4,
R00712,E03,2025-04-20,47,25,10,1700,1123,2,1,1,services
R00713,E03,2025-04-20,41,36,8,,,5,1,4,services
R00714,E03,2025-04-20,,34,3,,1000,3,0,1,
R00715,E03,2025-04-20,40,42,9,,,6,0,3,
R00716,E03,2025-04-21,,46,4,,1875,4,1,2,manufacturing
R00717,E03,2025-04-21,40,51,4,,,1,1,4,government
R00718,E03,2025-04-21,34,,8,930,,2,1,1,government
R00719,E03,2025-04-21,41,47,5,,551,3,1,2,manufacturing
R00720,E03,2025-04-21,45,37,4,,,6,1,2,agriculture
R00721,E03,2025-04-21,31,17,7,,2069,8,1,2,government
R00722,E03,2025-04-21,44,39,2,,1321,,0,3,
R00723,E03,2025-04-21,38,32,4,1815,,,1,1,services
R00724,E03,2025-04-21,41,,5,1026,,5,1,2,agriculture
R00725,E03,2025-04-21,18,39,7,,491,,1,4,services
R00726,E03,2025-04-21,46,28,8,,1000,3,1,3,agriculture
R00727,E03,2025-04-22,47,46,5,,575,,1,3,services
R00728,E03,2025-04-22,50,27,4,,812,0,1,2,manufacturing
R00729,E03,2025-04-22,26,40,6,,,5,1,4,retail
R00730,E03,2025-04-22,,27,3,,,5,1,4,retail
R00731,E03,2025-04-22,31,40,7,,1396,,0,2,
R00732,E03,2025-04-22,29,58,2,,982,1,0,1,
R00733,E03,2025-04-22,1,67,9,860,,3,1,3,agriculture
R00734,E03,2025-04-22,36,36,8,,,2,0,1,
R00735,E03,2025-04-23,30,47,9,1458,,5,1,2,retail
R00736,E03,2025-04-23,227,52,2,1703,1119,,1,2,services
R00737,E03,2025-04-23,38,33,4,,,,0,4,
R00738,E03,2025-04-23,33,45,2,458,,5,1,2,retail
R00739,E03,2025-04-23,41,45,5,1132,,5,1,4,agriculture
R00740,E03,2025-04-23,31,38,9,1608,,5,1,4,government
R00741,E03,2025-04-23,29,58,5,,835,,1,4,services
R00742,E03,2025-04-23,21,49,4,,592,3,0,4,
R00743,E03,2025-04-23,5,36,4,,,3,1,1,manufacturing
R00744,E03,2025-04-23,42,49,4,,,7,1,1,government
R00745,E03,2025-04-23,36,50,3,,,7,1,1,retail
R00746,E03,2025-04-23,38,27,3,,,2,0,1,
R00747,E03,2025-04-23,40,61,7,,954,4,0,4,
R00748,E03,2025-04-24,5,18,4,,,2,1,4,manufacturing
R00749,E03,2025-04-24,46,67,5,,1165,5,0,4,
R00750,E03,2025-04-24,26,37,5,2253,,5,1,4,government
R00751,E03,2025-04-24,55,25,7,,,4,0,4,
R00752,E03,2025-04-24,27,27,5,,885,,1,2,services
R00753,E03,2025-04-24,30,,7,,1538,4,1,4,retail
R00754,E03,2025-04-24,34,50,5,,,5,1,2,agriculture
R00755,E03,2025-04-24,39,38,8,,1393,5,0,3,
R00756,E03,2025-04-25,,19,7,948,,,1,4,retail
R00757,E03,2025-04-25,46,59,4,,,2,1,2,manufacturing
R00758,E03,2025-04-25,35,32,5,,,,1,2,services
R00759,E03,2025-04-25,29,46,9,1020,,4,1,1,agriculture
R00760,E03,2025-04-25,35,43,3,,,1,0,4,
R00761,E03,2025-04-25,39,47,6,651,,2,1,1,manufacturing
R00762,E03,2025-04-26,28,68,4,,,,1,1,retail
R00763,E03,2025-04-26,37,,3,2003,,7,1,1,manufacturing
R00764,E03,2025-04-26,36,34,4,,736,7,0,4,
R00765,E03,2025-04-26,30,18,6,1708,,,1,2,agriculture
R00766,E03,,40,63,7,,,,1,3,manufacturing
R00767,E03,2025-04-26,29,56,4,,983,3,0,3,
,E03,2025-04-26,44,44,7,,,5,1,3,manufacturing
R00769,E03,2025-04-26,35,19,6,,,5,1,2,retail
R00770,E03,2025-04-26,28,44,4,941,,,1,3,services
R00771,E03,2025-04-26,22,,4,,2599,5,1,2,government
R00772,E03,2025-04-26,39,28,9,,,9,1,1,services
R00773,E03,2025-04-26,20,47,2,,,5,0,4,
R00774,E03,2025-04-26,39,31,8,,,0,0,3,
R00775,E03,2025-04-27,47,,7,1354,905,6,1,4,manufacturing
R00776,E03,2025-04-27,19,35,4,,1136,4,1,2,retail
R00777,E03,2025-04-27,25,41,2,348,379,,1,2,services
R00778,E03,2025-04-27,48,33,5,608,,6,0,2,
R00779,E03,2025-04-27,29,59,6,,,3,0,1,
R00780,E03,2025-04-27,40,31,4,,,,1,4,retail
R00781,E03,2025-04-27,55,50,8,885,,0,1,4,manufacturing
R00782,E03,2025-04-27,23,20,4,,,1,1,3,agriculture
R00783,E03,2025-04-27,32,35,8,,2256,7,0,3,
R00784,E03,2025-04-27,41,57,9,,712,1,1,2,agriculture
R00785,E03,2025-04-27,20,25,9,,,4,1,1,agriculture
R00786,E03,2025-04-27,37,50,2,,,3,1,2,government
R00787,E03,2025-04-27,25,18,6,,,,1,3,services
R00788,E03,2025-04-27,22,43,7,,,3,0,1,
R00789,E03,2025-04-27,32,53,5,,,,1,2,agriculture
R00790,E03,2025-04-27,21,40,5,,,7,0,4,
R00791,E03,2025-04-28,,58,5,,,3,0,2,
R00792,E03,2025-04-28,36,,7,881,940,4,1,2,retail
R00793,E03,2025-04-28,12,45,4,1492,,1,1,3,government
R00794,E03,2025-04-28,34,50,11,646,,2,1,3,services
R00795,E03,2025-04-28,37,47,4,,,5,1,4,government
R00796,E03,2025-04-28,,38,5,1454,1077,4,1,4,services
R00797,E03,2025-04-28,39,54,2,,325,2,0,3,
R00798,E03,2025-04-28,44,63,8,,,2,1,1,retail
R00799,E03,2025-04-28,40,67,3,,1028,4,0,2,
R00800,E03,2025-04-28,33,37,3,,,5,1,4,services
R00801,E03,2025-04-28,55,34,7,,816,2,1,3,manufacturing
R00802,E03,2025-04-29,3,36,7,2274,,5,1,2,government
R00803,E03,2025-04-29,34,39,9,,,5,1,3,services
R00804,E03,2025-04-29,45,21,11,,801,2,0,4,
R00805,E03,2025-04-29,2,38,4,,1964,,0,4,
R00806,E03,2025-04-29,48,34,9,923,,4,1,3,manufacturing
R00807,E03,2025-04-29,27,44,3,,,3,1,4,manufacturing
R00808,E03,2025-04-29,33,34,4,,,2,0,1,
R00809,E03,2025-04-29,38,48,5,,794,3,1,1,agriculture
R00810,E03,2025-04-29,10,32,6,,,6,0,4,
R00811,E03,2025-04-29,2,18,3,,,4,1,2,agriculture
R00812,E03,2025-04-29,,45,7,,1714,5,0,1,
R00813,E03,2025-04-30,25,40,6,,1483,2,1,4,services
R00814,E03,2025-04-30,42,42,3,491,,,1,4,government
R00815,E03,2025-04-30,14,45,8,1016,,4,1,4,agriculture
R00816,E03,2025-04-30,40,58,9,,2155,3,1,3,retail
R00817,E03,2025-04-30,36,37,6,,,5,0,1,
R00818,E03,2025-04-30,52,40,10,,1097,4,1,4,manufacturing
R00819,E03,2025-04-30,43,47,8,,,2,1,1,retail
R00820,E03,2025-04-30,45,39,5,,,,1,2,retail
R00821,E04,2025-04-01,41,43,4,1436,1258,4,1,3,services
R00822,E04,2025-04-02,28,30,8,,948,4,0,1,
R00823,E04,2025-04-02,42,64,3,2592,3026,5,1,4,government
R00824,E04,2025-04-02,28,26,5,1203,,2,1,2,services
R00825,E04,2025-04-02,33,47,3,1879,1892,,1,1,agriculture
R00826,E04,2025-04-02,30,23,5,1698,1301,5,1,4,government
R00827,E04,2025-04-02,29,36,3,1677,1394,6,1,1,agriculture
R00828,E04,2025-04-02,24,46,3,,646,6,0,1,
R00829,E04,2025-04-03,39,22,6,,1229,1,1,4,services
R00830,E04,2025-04-03,43,20,9,1431,1069,,1,1,retail
R00831,E04,2025-04-03,34,27,4,,1092,8,0,2,
R00832,E04,2025-04-03,43,22,4,1362,1209,5,1,4,services
R00833,E04,2025-04-03,27,42,10,1473,1688,4,1,1,services
R00834,E04,2025-04-03,43,45,4,,,3,0,1,
R00835,E04,2025-04-04,21,22,7,,2655,4,1,3,agriculture
R00836,E04,2025-04-04,35,57,4,,1001,8,0,2,
R00837,E04,2025-04-04,40,34,4,,1396,4,0,4,
R00838,E04,2025-04-04,41,51,4,,775,2,0,3,
R00839,E04,2025-04-04,11,42,4,1268,1232,0,1,2,retail
R00840,E04,2025-04-04,,31,8,,1560,3,0,4,
R00841,E04,2025-04-04,30,53,8,1818,1848,2,1,3,government
R00842,E04,2025-04-05,39,27,8,,1770,5,0,2,
R00843,E04,2025-04-05,19,33,2,,684,2,0,1,
R00844,E04,2025-04-05,33,32,7,970,931,3,1,3,agriculture
R00845,E04,2025-04-05,34,38,9,2071,1727,4,1,2,agriculture
R00846,E04,2025-04-05,30,49,6,1923,1844,7,1,4,services
R00847,E04,2025-04-05,36,29,8,1005,1145,5,1,3,government
R00848,E04,2025-04-05,38,34,8,1441,1718,6,1,3,retail
R00849,E04,2025-04-05,19,40,5,,553,1,0,4,
R00850,E04,2025-04-05,,21,6,1035,970,3,1,4,agriculture
R00851,E04,2025-04-05,35,53,4,,889,2,0,3,
R00852,E04,2025-04-05,32,56,3,,1141,1,0,1,
R00853,E04,2025-04-05,19,22,4,916,815,1,1,2,government
R00854,E04,2025-04-05,49,54,5,,821,4,0,2,
R00855,E04,2025-04-06,38,33,6,,674,6,0,3,
R00856,E04,2025-04-06,52,20,4,955,979,5,1,1,agriculture
R00857,E04,2025-04-06,41,37,4,,1201,5,0,4,
